TimeDateStamp,Characteristics,MajorLinkerVersion,SizeOfInitializedData,AddressOfEntryPoint,CheckSum,DllCharacteristics,SectionMinEntropy,SectionMaxPhysical,SectionMaxChar,DirectoryEntryImport,DirectoryEntryImportSize,DirectoryEntryExport,ImageDirectoryEntryResource,ImageDirectoryEntrySecurity,Malware
1076775306,259,2,2338816,135631,300402,32768,2.716762802376956,2308096,3221225536,7,120,0,2465792,0,1
1403211621,259,9,62976,63943,269413,33024,2.9721774341033025,158817,3221225536,2,76,0,196608,0,1
1342061809,258,9,335360,12863,390624,33088,4.261739941259024,313820,3221225536,4,88,0,368640,0,1
1322317413,271,6,101888,6751,0,0,0.0,85600,3758096448,0,0,0,53248,0,1
1324901737,258,8,82944,12554,160214,0,5.042050514632379,57090,3221225536,5,97,0,139264,0,1
1363078305,258,8,321024,5339,334230,34112,0.0,178176,3221225536,3,41,0,20480,329728,1
1352736211,259,10,8192,760096,387419,33088,0.0,434176,3758096512,9,14,0,761856,331264,1
1328931365,8450,8,8192,65166,111796,34112,0.0131269437212195,56980,1610612768,1,1,0,65536,69632,1
1388738399,783,2,63488,4416,0,0,0.0,42916,3227516992,2,43,0,77824,64512,1
708992537,33167,2,259584,831168,0,0,0.0,847900,3221225536,23,557,0,970752,0,1
1110209072,259,10,206848,616931,0,0,0.0,698880,3758096480,13,438,0,901120,0,1
708992537,33167,2,4096,156400,0,0,0.0,98304,3758096512,4,6,0,159744,0,1
1387178042,259,8,241664,215184,497770,256,0.8110160736919702,237564,3221225536,14,607,5,315392,483328,1
1371005909,290,10,7680,1400320,789988,33088,0.0,739708,3758096480,8,13,0,1462272,0,1
1368650816,270,2,142336,4096,0,0,0.0,139859,3221225600,4,32,0,0,0,1
708992537,33166,2,21504,49600,1682248,32768,0.0,47336,3221225536,11,114,0,86016,1627656,1
1260053446,271,6,119808,12860,0,32768,0.0,110488,3221225600,8,155,0,180224,43584,1
1344965620,271,6,16384,7668,125806,0,0.0,90936,3221225536,1,139,0,110592,0,1
1401897272,770,10,728576,2475032,810862,33024,5.186880144516571,2469888,3758096608,19,20,0,2478080,769024,1
1243320042,782,4,558080,7240,604654,33088,1.588603440023532,736046,1610612768,3,26,0,753664,0,1
1206828843,271,6,119808,12468,0,0,0.0,110424,3221225600,0,0,0,184320,0,1
1301099982,35,9,111616,134704,400807,32768,0.0,272117,3221225536,0,0,0,401408,385024,1
1380401510,258,11,616448,253654,957021,32832,4.847938339946957,303590,3221225536,3,99,0,901120,0,1
1323311682,783,2,14848,15931,0,32768,0.0,153988,3224371328,8,155,0,253952,498456,1
1392230476,258,11,130048,15741,213271,33088,2.7183438883560718,70652,3221225536,7,105,0,122880,192512,1
1397039821,258,10,393728,59786,520868,33088,4.151736207021097,344576,3221225536,7,113,0,172032,513792,1
1420408378,515,6,1375744,22820,0,32769,0.1647650123505721,2293760,3758161952,3,89,0,57344,0,1
1419238409,771,11,958464,1180014,859295,33024,5.7159752380064175,1175552,3758096608,6,7,0,1183744,902056,1
1434440424,258,11,715776,43546,799952,33024,2.737976829916165,3983360,3221225536,4,83,0,126976,0,1
1382803281,258,11,152064,26795,225556,32832,1.6295475566287605,104610,3221225536,1,64,0,184320,0,1
1399537873,258,11,387072,16127,2018364568,33088,4.008572579147031,310480,3221225536,4,88,0,176128,489472,1
1355238841,258,11,711168,98594,839830,32832,4.63515105950925,602330,3221225536,3,97,0,839680,0,1
1366408383,270,2,135680,4764,0,0,4.272072402801569,373664,3758096416,6,47,0,397312,0,1
1361613730,258,11,747008,93202,886024,32832,4.679176193487663,639194,3221225536,3,98,0,864256,0,1
1371298784,271,10,22528,200824,0,33024,3.408938929816392,208562,3221225536,2,64,0,237568,0,1
1176941300,271,6,73728,139412,0,0,3.274968751787648,293442,3221225536,11,296,0,372736,0,1
708992537,33166,2,21504,49600,2429838,32768,0.0,47336,3221225536,11,114,0,86016,2419088,1
1203085996,259,8,847872,419278,1401057,0,4.171917529202893,574556,3221225536,17,522,0,835584,1392640,1
1198851095,271,6,76288,31881,0,0,0.9799923741721835,77824,3758096448,2,9,0,32768,0,1
1253591920,8462,6,565248,1730222,589997,0,0.1794325416558982,1597440,3758096416,10,13,7,1601536,577024,1
708992537,33167,2,4096,317864,0,0,3.2603244509162184,245760,3758096512,12,364,0,397312,0,1
1260053452,271,6,164864,12538,1047134,32768,0.0,154712,3221225600,8,155,0,258048,988632,1
1358964366,783,1,811008,4470,0,1,0.0,1515520,3221225536,4,39,0,724992,0,1
1283246771,259,8,8192,348688,134987,0,0.0,233472,3758096512,9,14,0,352256,121856,1
1363078305,258,8,321024,5339,396253,34112,0.0,178176,3221225536,3,41,0,20480,329728,1
708992537,33166,2,21504,49600,2795850,32768,0.0,47336,3221225536,11,114,0,86016,2746736,1
1357726934,258,10,467456,82629,658301,32832,4.288401968456489,424176,3221225536,6,143,0,180224,594944,1
1387178214,8450,8,335872,336652,727277,256,3.3722717213328024,370205,3221225536,19,400,5,626688,712704,1
1231212282,271,6,28672,4404,136838,0,0.0,41256,3221225536,1,30,0,53248,0,1
2694881440,271,7,3584,42383,0,32768,1.1122793342422348,34816,3758096480,11,99,0,24576,0,1
1419238409,771,11,958464,1180014,859255,33024,5.7159752380064175,1175552,3758096608,6,7,0,1183744,902032,1
1387178234,8450,8,253952,194913,541772,256,4.293956150944635,212087,3221225536,17,270,5,401408,471040,1
1383643502,770,10,330240,459031,186095,33024,4.791449661750915,454656,3758096608,4,5,0,462848,158464,1
1208112030,270,7,1536,4116,21974,1024,0.378515975135374,2564,3791650848,3,7,0,4096,0,1
1287318702,8462,15,7680,50084,46675,0,4.7719712595374775,40960,3791650912,4,7,2,0,0,1
1418127920,270,7,17280,28805,42427,0,0.0,10040,3791650848,1,39,0,0,0,1
1363078305,258,8,309760,5339,342830,34112,0.0,177152,3221225536,3,41,0,20480,318464,1
1367310756,258,10,16384,197488,125616,33088,0.0,131072,3758096512,12,17,0,200704,81240,1
708992537,33167,2,41472,39116,712930,32768,0.0,36964,3221225536,8,96,0,65536,671232,1
1315353110,259,10,4096,215872,242707,33088,0.0,143360,3758096512,3,8,0,221184,224728,1
1369540539,270,6,146944,152230,0,0,0.1019104256627077,144044,1610612768,1,1,0,163840,0,1
1392230476,258,11,130048,15741,213271,33088,2.7183438883560718,70652,3221225536,7,105,0,122880,192512,1
1397217338,258,9,514560,11853,2018505544,33088,5.429932379914131,467948,3221225536,4,98,0,172032,629248,1
1444759469,258,11,714240,14928,866560,33088,3.139120843506025,660336,3221225536,3,85,0,180224,834560,1
1363078305,258,8,306688,5339,358055,34112,0.0,174080,3221225536,3,41,0,20480,315392,1
708992537,33166,2,1223168,4096,819839,0,4.22388347558076,2170880,3758096608,1,4,0,2174976,0,1
1401007528,258,12,261120,11974,381575,33088,3.4341563327109283,215552,3221225536,3,87,0,114688,318976,1
1363078305,258,8,306688,5339,352811,34112,0.0,174080,3221225536,3,41,0,20480,315392,1
1342812316,271,6,20480,4480,102663,0,0.0,61364,3221225536,1,37,0,73728,0,1
1287239342,8462,6,7168,47636,44302,0,0.1590838253047697,40960,3791650912,5,8,2,0,0,1
1386609318,783,2,63488,4416,0,0,0.0,42916,3227516992,2,43,0,77824,64512,1
1329663709,783,2,20480,17191,274499,32768,0.0,109520,3224371328,8,155,0,212992,237072,1
1389973725,258,9,119296,168246,399957,33088,4.258574087156255,244279,3221225536,11,229,0,327680,365056,1
1436679126,8450,12,47104,110127,207114,256,3.034933546229616,162716,3221225536,5,91,6,0,0,1
0,8450,11,3584,0,45757,1344,3.6263646437281913,4096,1073741888,0,0,0,4096,0,1
1328126769,258,11,185856,264827,486723,32832,2.827017974163628,285344,3221225536,1,63,0,454656,461312,1
1247529507,34,9,5438976,51656,5526343,32832,0.2013443283882104,5435392,3221225536,7,152,0,77824,0,1
1314766683,259,8,192512,4096,950263,0,3.942516399825649,652077,3758096416,18,480,0,1056768,0,1
1254808735,3107,8,12288,39104,4640245,32768,0.7420237291651195,71752,3221225536,7,134,0,147456,4610560,1
1290245943,34,9,112640,142236,295080,33088,0.0,155866,3221225536,15,352,0,184320,0,1
1414362131,259,9,31744,11498,0,32768,4.605093425837195,53307,3221225536,7,139,0,86016,887864,1
1283136104,271,6,20480,4096,0,0,0.9495718316807064,11460,3758096416,4,55,1,20480,0,1
1363078305,258,8,307200,5339,351891,34112,0.0,174592,3221225536,3,41,0,20480,315904,1
1434043107,271,6,16384,9920,0,0,2.589766175946286,6896,3221225536,6,246,0,24576,0,1
1363078305,258,8,309760,5339,339375,34112,0.0,177152,3221225536,3,41,0,20480,318464,1
1391691003,258,10,282624,5491,2018190512,33088,2.1029934894742084,264168,3221225536,3,74,0,61440,314880,1
1247529507,34,9,634368,51656,741238,32832,0.2013443283882104,630784,3221225536,7,152,0,77824,0,1
1308334619,270,3,473088,232557,775872,0,5.072093472094362,651388,3221225536,2,126,0,925696,0,1
1213260627,35,8,156160,484736,0,32768,2.9762056465129803,579626,3221225536,13,459,0,794624,0,1
1432209484,271,5,1024,4160,0,0,2.80536442809188,729088,3758096416,6,9,0,0,0,1
609268828,271,5,43008,6277,0,0,0.0,65536,3758096480,1,9,0,0,0,1
4245461451,259,10,4096,22400,0,33024,0.0,16384,3758096512,6,11,0,0,0,1
1393831709,259,10,1036288,8135,1114621,33024,2.568869355669821,1020416,3221225536,1,63,0,53248,1063424,1
1363078305,258,8,309248,5339,344649,34112,0.0,176640,3221225536,3,41,0,20480,318736,1
1260053446,271,6,119808,12860,10169152,32768,0.0,293400,3221225600,8,155,0,196608,10107472,1
1290097655,271,6,35328,84740,153019,0,0.0203931352360849,104938,3221226048,4,122,0,159744,0,1
1254808735,3107,8,6144,39104,743394,32768,0.0,71752,3221225536,0,0,0,147456,675840,1
1260053446,271,6,119808,12860,0,32768,0.0,110488,3221225600,8,155,0,188416,426344,1
1330286580,271,6,16384,5336,118029,0,0.0,40832,3221225536,1,97,0,57344,0,1
1387178233,8450,8,90112,102590,264066,256,0.7630789027808303,110661,3221225536,24,437,2,188416,208896,1
1406108120,258,9,421376,15230,2018103064,33088,0.2975005573116089,552960,3758096416,4,7,0,557056,226816,1
1371145014,258,9,864768,44910,1030442,33088,3.3964343108282797,825144,3221225536,7,141,0,147456,964096,1
708992537,33167,2,11776,42488,0,32768,0.0,40240,3221225536,8,96,0,69632,0,1
1344949518,271,7,353280,4096,0,1024,3.930620871558709,351060,3221225536,3,24,0,20480,361472,1
1101921430,8462,6,20480,5782,0,0,1.902065237790892,21906,3221225536,2,59,2,0,0,1
843008239,271,7,359936,8972,0,0,0.0,349752,3758096480,5,61,0,389120,0,1
1248370868,271,7,77824,53066,0,32768,3.6611679733025833,104448,3758096480,8,279,0,57344,0,1
1338498741,271,6,12288,4320,93181,0,0.0,20308,3221225536,1,21,0,32768,0,1
1389981027,258,9,345088,50391,2018334864,33088,2.447559637300633,280484,3221225536,6,212,0,172032,459264,1
1353341797,259,9,184832,279792,619532,32768,4.598614178243733,401331,3221225536,16,442,0,589824,587264,1
1097145204,258,7,114688,4360,151094,0,2.559050826234551,106354,3758096480,5,52,0,49152,0,1
708992537,33166,2,21504,49600,2437015,32768,0.0,47336,3221225536,11,114,0,86016,2416344,1
1369769699,8450,10,2048,4267,0,320,0.1576964323844585,584,3221225536,2,9,1,0,0,1
1363078305,258,8,309760,5339,336944,34112,0.0,177152,3221225536,3,41,0,20480,318464,1
1402591606,258,12,176128,10482,300385,33088,3.426140701591889,130792,3221225536,3,77,0,114688,233472,1
1294230728,270,4,473600,243137,737043,0,5.099012310902829,663288,3221225536,2,199,0,929792,0,1
1349428735,8450,9,29696,18955,128677,0,3.4105660250242638,70012,3221225536,4,88,4,110592,0,1
1358599051,258,11,731136,171910,948369,32832,5.563637076958789,397158,3221225536,3,99,0,925696,0,1
1385570458,258,11,731136,102290,915855,32832,4.579122152332555,622794,3221225536,3,98,0,860160,0,1
1375326649,258,11,751104,181062,977271,32832,4.877718415792206,409446,3221225536,3,99,0,958464,0,1
1445151234,258,11,1350656,40841,0,33088,3.077618534788777,1293117,3221225536,1,79,0,196608,0,1
1299587833,34,10,1025536,50000,1138280,33088,0.2177699554580462,1024000,3221225536,7,154,0,77824,0,1
708992537,33166,2,21504,49600,1659412,32768,0.0,47336,3221225536,11,114,0,86016,1628024,1
1260053446,271,6,119808,12860,0,32768,0.0,110488,3221225600,8,155,0,184320,1859144,1
1209444566,8462,7,73728,73862,246432,0,3.2912344117469305,122495,3221225536,10,211,6,180224,192512,1
1437151680,258,8,4096,271614,0,34112,0.0815394123432416,263428,3221225536,1,1,0,286720,0,1
1401377170,258,10,380416,59610,550327,33088,4.2179376571356935,330808,3221225536,6,107,0,172032,499968,1
1359003641,271,6,24576,9500,125135,0,0.0,94200,3221225536,1,143,0,110592,0,1
1351630645,271,6,16384,7800,173434,0,0.0,102304,3221225536,1,129,0,118784,0,1
1124291351,271,7,77824,183166,0,0,0.0534582700864187,225732,3221225536,10,241,0,315392,0,1
1294839916,258,10,123904,31072,0,0,0.0,204763,3758096416,6,63,0,405504,0,1
1349442338,258,11,587264,170262,809238,32832,4.8611429040447725,327542,3221225536,3,99,0,782336,0,1
1363078305,258,8,321024,5339,396253,34112,0.0,178176,3221225536,3,41,0,20480,329728,1
1339927300,8462,6,8192,52745,0,0,4.661922162580124,69221,3758096416,5,92,4,0,0,1
1230109207,291,9,126976,811520,0,32768,0.0,548864,3758096512,16,21,0,815104,0,1
1359680211,258,11,797184,112028,1188931,32832,4.761691319236268,655172,3221225536,1,83,0,1064960,1165312,1
1197705892,34,8,2560,20488,15316,0,0.3014068073116089,1942,3791650848,2,12,0,24576,6656,1
708992537,33167,2,13824,42488,528358,32768,0.0,40240,3221225536,8,96,0,69632,476952,1
1435239015,271,6,24576,17434,0,0,3.3098485132762776,13966,3221291072,5,257,0,36864,65536,1
1329663709,783,2,20480,17191,223041,32768,0.0,109520,3224371328,8,155,0,229376,154600,1
1365472120,271,6,26624,4272,149730,0,0.0,94800,3221225536,1,16,0,118784,0,1
1378560354,258,11,707072,102930,844781,32832,4.637798539438248,598234,3221225536,3,97,0,839680,0,1
1370625592,258,9,392192,358242,910075,32832,4.523255513695562,494679,3221225536,17,458,0,741376,888320,1
708992537,33167,2,4096,84272,0,16,0.0,61440,3758096512,10,15,0,86016,0,1
1385089959,259,8,20480,1441229,786714,0,0.0,747532,3758096480,4,10,0,1478656,757760,1
708992537,33167,2,17920,42488,2872957103,32768,0.0,40240,3221225536,8,96,0,69632,905496,1
1406979351,259,9,839680,51234,0,32768,4.573444533428859,586560,3221225536,7,116,0,892928,890416,1
1267401774,783,6,20480,192496,0,0,0.0,126976,3758096512,9,14,0,196608,0,1
1395329329,258,9,322048,9481,2018238336,33088,3.554523944437612,284140,3221225536,4,83,0,90112,365056,1
1363078305,258,8,307200,5339,351891,34112,0.0,174592,3221225536,3,41,0,20480,315904,1
1211505427,271,6,8192,4320,81900,0,0.0,10916,3221225536,1,21,0,20480,0,1
1438594507,258,10,75776,58012,205533,33088,3.174084775881985,112856,3221225536,4,100,0,167936,182272,1
1274080917,8462,6,73728,15324,726440,0,0.0,643050,3221225536,1,207,4,663552,0,1
1339584243,271,6,327680,28013,0,33024,0.0017630135476304,184344,3221225536,4,185,0,229376,0,1
1332820615,258,11,693760,191142,973992,32832,4.859315856801373,380790,3221225536,3,99,0,909312,0,1
1337253933,386,2,131584,4650,202543,0,2.46350031779612,372984,3221225536,6,40,0,397312,0,1
1385090673,8450,10,15360,30266,79881,320,3.915229409190517,29347,3221225536,6,62,4,53248,46080,1
1281577095,270,6,126976,588167,0,0,0.0,155648,3758096480,4,62,0,262144,0,1
708992537,33167,2,28672,1152816,603395,0,0.0,581632,3758096512,7,12,0,1155072,595968,1
1434440424,258,11,717824,43546,857046,33024,2.737976829916165,3979264,3221225536,4,83,0,126976,0,1
0,8974,2,5120000,5152,5176403,0,0.0,2178976,3227517056,8,2311,4411,5025792,0,1
1406108120,258,9,421376,15230,2018103064,33088,0.2975005573116089,552960,3758096416,4,7,0,557056,226816,1
1349219610,258,11,693760,175894,957015,32832,4.884534253219451,380774,3221225536,3,99,0,897024,0,1
1249572587,259,8,862208,10735,894872,0,0.7359393611405775,859068,3221225536,2,53,0,24576,872960,1
1270901971,259,9,431104,13643,0,33792,0.0,708608,3221225600,8,168,0,1171456,0,1
1395753917,258,11,368640,14934,2018278216,33088,2.5069648232543447,290832,3221225536,4,76,0,106496,401920,1
1442738901,8450,12,856576,1533144,2610987,320,0.0,1756428,3221225536,8,243,0,2445312,2562560,1
1307531393,8450,9,76288,14826,112621,320,4.7016242430635256,59692,3221225536,7,107,4,98304,0,1
1391179116,259,9,1254400,226277,1724038,33024,5.286490704293835,1141664,3221225536,11,502,0,1646592,1661952,1
1363078305,258,8,278016,5339,312490,34112,0.0,145408,3221225536,3,41,0,20480,286720,1
1298493988,271,6,8192,4244,149346,0,0.0,133656,3221225536,1,14,0,143360,0,1
661616028,271,6,43008,5934,0,0,0.0,249856,3758096416,1,11,0,0,0,1
1353958594,34,9,38400,22352,115922,32832,2.6911637796141075,33950,3221225536,11,226,0,81920,73728,1
1260053446,271,6,119808,12860,0,32768,0.0,110488,3221225600,8,155,0,188416,426272,1
1406108120,258,9,421376,15230,2018103056,33088,0.2975005573116089,552960,3758096416,4,7,0,557056,226816,1
1231813760,259,8,7380992,8020,0,0,2.365699420498644,7363160,3221225536,3,106,0,73728,0,1
1419302181,258,10,5103616,205256,5491475,33088,0.0,4998020,3221225536,0,0,0,417792,5431296,1
1354237429,258,8,302592,5339,344496,34112,0.0,171520,3221225536,3,41,0,20480,311296,1
708992537,33166,2,21504,49600,2487368,32768,0.0,47336,3221225536,11,114,0,86016,2447112,1
1379168208,258,11,734720,181158,973415,32832,4.883267762236342,401270,3221225536,3,99,0,942080,0,1
1334643107,259,8,14336,4829,33341,1024,3.36966800098385,12608,1610612768,2,17,0,12288,17504,1
1363078305,258,8,307200,5339,384832,34112,0.0,174592,3221225536,3,41,0,20480,315904,1
1416988346,8974,5,32768,4096,0,0,0.0,73728,3221225536,4,80,1,122880,0,1
1260053452,271,6,164864,12538,0,32768,0.0,154712,3221225600,8,155,0,307200,505624,1
1343375713,258,11,616448,256742,961891,32832,4.85998768478295,303606,3221225536,3,99,0,901120,0,1
1356184192,259,9,214528,6736,301411,32768,1.9090693281612765,188616,3221225536,6,45,0,212992,229376,1
609445483,271,6,43008,6225,0,0,0.0,65536,3758096416,1,11,0,0,0,1
1432462156,8450,8,8192,80478,0,34112,0.0164084645156256,72292,1610612768,1,1,0,81920,0,1
708992537,33167,2,17408,39512,0,32768,0.0,37236,3221225536,8,96,0,69632,0,1
1395329329,258,9,322048,9481,2018238336,33088,3.554523944437612,284140,3221225536,4,83,0,90112,365056,1
1260053435,271,6,3783680,12863,0,32768,0.0,3774424,3221225600,8,155,0,3862528,52632,1
1381652372,33167,2,80384,70588,969482,32768,0.0,72440,3221225536,11,120,0,114688,912424,1
1025709270,271,6,88576,4096,0,0,2.5663245439819407,99416,3758096416,7,215,5,102400,0,1
1388418224,770,10,265728,393495,196959,33024,4.777339245052989,389120,3758096608,4,5,0,397312,168704,1
1260053452,271,6,164864,12538,589226,32768,0.0,154712,3221225600,8,155,0,229376,583384,1
708992537,33167,2,4096,86580,0,0,3.481185112118889,122880,3758096448,12,132,0,135168,0,1
1305663625,259,8,27136,9950,118762,33088,3.571042789111169,401408,3758096416,7,84,0,65536,0,1
1419326882,259,11,899584,114950,913461,33024,6.027021326627862,1118208,3758096416,6,9,0,1122304,869256,1
1405441771,258,10,123392,13125,0,34112,0.0,191960,3221225600,8,158,2,294912,836680,1
1443809822,258,9,49152,2069568,528386,32832,0.0,1601536,3758096512,16,21,0,2072576,517120,1
1345222753,258,11,705536,272183,1004312,32832,4.722325696499992,666340,3221225536,3,90,0,1003520,0,1
1434440424,258,11,716800,43546,833185,33024,2.737976829916165,3979264,3221225536,4,83,0,126976,0,1
1412163417,259,12,1307136,32144,1377631,33024,3.625893651900336,894912,3221225536,5,93,0,512000,1388440,1
1418633581,259,11,897024,114758,1080495,33024,3.8770209262091706,513864,3221225536,6,113,0,602112,1103280,1
1419857592,259,9,560640,65526,705857,33024,4.034378031478388,473200,3221225536,6,128,0,258048,715144,1
1434526597,619,255,40960,8546,0,0,3.9331627739947663,24552,3221225536,6,140,0,28672,0,1
1358084533,271,6,122880,152358,0,0,4.8497620547174485,148256,3221225536,9,116,0,225280,0,1
1364482166,33167,2,94208,3137488,993024,0,0.0,2252800,3758096512,13,18,0,3141632,975872,1
1240369725,258,9,38400,79484,302795,33088,1.47577906117227,218289,3221225536,24,299,0,229376,0,1
1363078305,258,8,309760,5339,324349,34112,0.0,177152,3221225536,3,41,0,20480,318464,1
1366885674,258,11,317440,35692,377269,32768,1.7602823526382168,135742,3221225536,1,67,0,266240,0,1
28510464,783,2,42496,5312,73707,0,0.0,18528,3227517056,7,217,0,0,0,1
1327872748,291,10,4096,728528,0,32768,0.0,454656,3758096512,16,21,0,729088,0,1
1260053452,271,6,164864,12538,1042793,32768,0.0,154712,3221225600,8,155,0,258048,995176,1
1363078305,258,8,307200,5339,384048,34112,0.0,174592,3221225536,3,41,0,20480,315904,1
1209452205,258,7,61440,205118,0,0,0.0,167936,3758096480,7,119,0,28672,0,1
1363078305,258,8,320512,5339,349282,34112,0.0,177664,3221225536,3,41,0,20480,329216,1
1245360816,271,6,164864,12982,0,32768,0.0,154744,3221225600,8,155,0,229376,0,1
1422194306,258,10,698368,57768,866687,33024,3.88514138119542,3980800,3221225536,4,85,0,208896,0,1
1260053446,271,6,119808,12860,0,32768,0.0,110488,3221225600,8,155,0,229376,0,1
708992537,33166,2,866816,15104,915288,0,0.0,862800,3221225536,5,45,0,40960,0,1
1433339189,290,12,364544,224175,0,33088,0.0,354152,3221225536,10,187,1,716800,0,1
708992537,33167,2,12288,7012,0,0,4.743711130280958,196608,3758096512,3,13,0,385024,0,1
1385868718,783,2,394752,4416,0,0,0.0,243844,3227516992,10,133,0,172032,395776,1
708992537,33167,2,32768,1137120,954370873,0,0.0,585728,3758096512,6,11,0,1138688,578048,1
983705996,8450,5,98304,11938,114420,1024,3.0182062917779238,73728,3221225536,7,253,0,122880,0,1
1363078305,258,8,309760,5339,342830,34112,0.0,177152,3221225536,3,41,0,20480,318464,1
1390495981,258,11,300544,7099,2018203280,33088,2.103997970615336,263184,3221225536,3,75,0,73728,327680,1
1406108120,258,9,421376,15230,2018103056,33088,0.2975005573116089,552960,3758096416,4,7,0,557056,226816,1
1166610455,8462,8,8192,194782,211184,1024,0.0164084645156256,186596,1610612768,1,1,0,196608,0,1
708992537,33167,2,45056,42488,3005171245,32768,0.0,40924,3221225536,8,96,0,69632,982072,1
1444818887,258,11,20480,114030,0,34112,0.1019104256627077,105844,3221225536,1,1,0,122880,0,1
1363078305,258,8,309760,5339,333836,34112,0.0,177152,3221225536,3,41,0,20480,318464,1
1320753722,783,0,0,4834,0,0,0.0,1495040,3221225664,3,38,0,1507328,0,1
1438633741,2174,10,428032,16674,551639,44340,3.4458758043666724,240900,3221225536,10,140,0,323584,0,1
76780426,271,6,364544,5120,413639,0,3.4259124797063776,359676,3758096416,3,47,1,0,0,1
1394119520,258,11,337408,12525,2018261680,33088,2.489968434269971,277520,3221225536,3,76,0,106496,386048,1
1290097655,271,6,61440,84740,2044491,0,0.0203931352360849,104938,3221226048,4,122,0,159744,2006424,1
1396001427,258,11,524800,15462,2018433680,33088,2.452406779009208,452112,3221225536,4,76,0,102400,558080,1
708992537,33167,2,17920,40000,87354914,0,0.0,37732,3221225536,8,96,0,69632,671056,1
1295715088,270,6,43520,51486,149179,0,0.0815394123432416,43300,3221225536,1,1,0,65536,0,1
1296226997,8450,8,135168,7968,490557,0,3.056677681703699,312917,3221225536,12,339,2,425984,457552,1
1399209558,258,10,383488,59882,569230,33088,4.226479277275959,334084,3221225536,7,113,0,172032,503552,1
1396943521,259,10,16384,5430592,0,33024,0.0,5087232,3758096512,18,23,0,5435392,381968,1
1352445278,770,9,705536,852414,553865,33024,4.328407727792532,847872,3758096608,7,8,0,856064,0,1
1208112086,271,8,12800,86016,89751,32768,0.0,131072,3758096416,10,139,0,73728,0,1
708992537,33166,2,21504,49600,2462228,32768,0.0,47336,3221225536,11,114,0,86016,2425784,1
1392230476,258,11,130048,15741,213271,33088,2.7183438883560718,70652,3221225536,7,105,0,122880,192512,1
1437986541,33167,2,47104,70588,751404,32768,0.0,61748,3221225536,11,120,0,114688,696960,1
708992537,33167,2,17920,40000,489021353,0,0.0,37732,3221225536,8,96,0,69632,669008,1
1386937200,258,11,192512,30252,291492,32832,2.167573984694694,50896,3221225536,1,67,0,233472,224768,1
1400745499,258,12,261632,11974,356632,33088,3.4341563327109283,215600,3221225536,3,87,0,114688,319488,1
1382011597,258,11,706560,100018,888394,32832,4.653590285145923,598234,3221225536,3,98,0,831488,0,1
1354629311,783,2,28160,16685,13182530,32768,0.0,622592,3224371328,8,155,0,987136,13114168,1
708992537,33166,2,929792,14660,0,0,0.0,926208,3221225536,5,41,0,40960,0,1
336947073,259,5,12288,21554,0,0,3.4116304745434096,2322114,2147483712,2,21,0,28672,0,1
1400086315,258,11,751104,19908,2018731336,33088,3.829163727713768,658872,3221225536,4,88,0,196608,855040,1
1408892604,258,11,38400,56053,739351,32832,2.1349943853977065,89440,3221225536,1,80,0,126976,696720,1
1386843968,8450,8,192512,401448,676282,0,2.1905049692258363,446726,3221225536,13,275,4,659456,651264,1
1325076971,258,9,35840,130085,131086,33088,3.495295755320838,58942,3791650880,7,121,0,98304,96256,1
1013346937,271,6,0,4160,0,0,7.641939584944787,86016,3758096416,2,2,0,0,0,1
1410447603,259,11,1268736,39295,1351129,33024,3.5726045061579006,944440,3221225536,5,92,0,413696,1340752,1
1436679127,8450,12,45568,110242,263090,320,3.494809054259908,164348,3221225536,4,89,1,0,0,1
1386526874,783,2,186880,4416,0,0,0.0,132220,3227516992,2,43,0,77824,187904,1
1322056709,8462,7,290816,999520,1041385,0,1.201207647901538,700510,3758096608,1,2,5,942080,982624,1
1301416934,8462,6,4096,43088,0,0,0.0,28672,3758096512,4,8,2,0,0,1
1351104092,271,6,20480,4604,177327,0,0.0,107576,3221225536,1,50,0,122880,0,1
1441291027,258,12,1107968,333631,1593573,33088,4.528887265928859,904496,3221225536,14,348,0,634880,1556480,1
945917207,258,10,81920,504128,0,33088,0.0,368640,3758096512,2,7,0,507904,0,1
1377423282,258,11,710656,97920,862774,32832,4.64250606063286,602338,3221225536,3,99,0,831488,0,1
1267061469,34,8,125952,241732,227211,33024,0.0,71240,3221225536,5,141,0,229376,0,1
708992537,33167,2,10752,42488,0,32768,0.0,40240,3221225536,8,96,0,69632,0,1
1398241289,259,10,16384,5430592,0,33024,0.0,5087232,3758096512,18,23,0,5435392,381960,1
708992537,41358,2,6656,29348,62706,1,0.0,25920,3221225536,8,81,2,53248,0,1
1387046392,258,11,709120,84082,839376,32832,4.926255988594682,388722,3221225536,3,95,0,819200,0,1
1254808735,3107,8,6144,39104,535456,32768,0.0,71752,3221225536,0,0,0,147456,509952,1
1402672330,258,10,385024,61532,547377,33088,4.158506370541173,339716,3221225536,3,90,0,495616,506112,1
1395223167,258,11,360448,12374,2018267408,33088,2.491886311435655,289808,3221225536,3,73,0,102400,391168,1
1355760920,34,10,86528,5160,131185,33120,0.0,84864,3221225536,0,0,0,24576,96256,1
708992537,33167,2,13824,42488,547102,32768,0.0,40240,3221225536,8,96,0,69632,477040,1
1369454216,258,11,274944,11376,354877,33792,1.4836131399432275,100860,3221225536,1,2,0,229376,0,1
1434440424,258,11,717824,43546,849966,33024,2.737976829916165,3979264,3221225536,4,83,0,126976,0,1
